date,a,b,c,d,e,f,g,h,j,k,l,m,open
2018/10/15,10880,154.1,142.1,6.927,79.31,518320,10883.33,378794,7500,172.37,97.97,7500,10880
2018/10/16,10665,156.7,142.6,6.9186,79.02,517430,10855.56,511108,7400,172.52,99.56,7600,10655
2018/10/17,10760,157.8,143.6,6.9249,79.5,518580,10933.33,396570,7400,173.51,98.61,7600,10790
2018/10/18,10645,146.4,143,6.9409,78.25,515370,10866.67,512088,7400,173.62,99.41,7600,10575
2018/10/19,10615,147.4,142.9,6.9321,78.15,515000,10816.67,353132,7400,173.62,98.63,7600,10615
2018/10/22,10705,148.4,141.6,6.9372,78.68,513850,10866.67,421702,7400,174.62,98.99,7400,10680
2018/10/23,10640,143.5,142.8,6.9374,77.11,513830,10833.33,351292,7400,174.62,99.07,7400,10590
2018/10/24,10570,145,142.3,6.9401,75.04,512850,10811.11,342778,7400,174.71,97.93,7400,10595
2018/10/25,10455,144.8,142,6.9498,75.33,513410,10750,628278,7400,174,96.81,7400,10485
2018/10/26,10535,147.8,142.3,6.9478,75.71,513360,10772.22,340464,7400,173.09,96.25,7400,10545
2018/10/29,10365,146.2,141.1,6.956,76.07,514080,10611.11,738144,7550,172.3,95.04,7550,10240
2018/10/30,10290,145.2,141,6.9613,75.51,513720,10527.78,362150,7550,171.26,94.19,7550,10315
2018/10/31,10120,145.1,139,6.9734,75.24,512090,10422.22,472016,7550,170.28,93.81,7550,10070
2018/11/1,10085,144.3,139.2,6.9496,72.64,507560,10411.11,413866,7550,169.99,94.59,7550,10090
2018/11/2,10160,143.5,139.5,6.8897,71.35,506570,10461.11,501700,7550,172.2,95.43,7550,10195
2018/11/5,10060,141.5,136.6,6.9265,71.45,503320,10305.56,546286,7250,176.85,106.53,7250,9985
2018/11/6,10065,139.8,201.3327889,6.9141,70.88,497700,10361.11,338544,7250,171.21,97.27,7250,10155
2018/11/7,10200,139.4,141.8,6.9253,70.63,495810,10438.89,477592,7050,171.21,97.27,7050,10220
2018/11/8,10220,138.8,136.9,6.9285,70.68,496000,10438.89,404888,7050,170.53,95.81,7050,10190
2018/11/9,10125,139.1,137.6,6.944,68.89,486780,10388.89,337066,7050,170.48,94.91,7050,10120
2018/11/12,9945,137.5,136.3,6.9661,69.82,485830,10266.67,619734,7350,168.71,95.37,7350,9930
2018/11/13,9965,136.8,134.6,6.9531,67.01,484640,10327.78,338286,7050,168.08,93.9,7050,10050
2018/11/14,10055,135,135.8,6.9509,64.51,487060,10350,441930,7350,168.51,92.87,7350,10100
2018/11/15,10060,132.5,135.7,6.9359,65.28,485170,10322.22,332678,7350,167.68,92.23,7350,10100
2018/11/16,11210,135.1,135.8,6.9474,66,484150,10411.11,445512,7350,168.52,91.64,7350,11225
2018/11/19,11155,132.9,133.8,6.9429,65.46,486080,10395,432218,7400,167.59,90.95,7400,11115
2018/11/20,10950,132.1,132.9,6.9393,64.02,485050,10270,525112,7400,168.24,90.25,7400,10885
2018/11/21,10735,133.2,132.5,6.9393,62.33,489060,10270,523782,7400,166.84,90.25,7400,10855
2018/11/22,10775,135.2,133,6.935,62.08,486900,10270,298362,7400,166.48,90.49,7400,10785
2018/11/23,10700,213.0924094,132.4,6.9421,60.27,277350,10260,461962,7100,165.78,89.46,7110,10730
2018/11/26,10850,137,130,6.9351,59.29,277800,10325,653182,7100,166.87,89.74,7400,10940
2018/11/27,10845,137.7,130.7,6.9485,59.05,283190,10300,478962,7200,166.42,89.47,7410,10765
2018/11/28,10860,137.8,131.4,6.956,59.25,284730,10244.44,409452,7150,167.64,89.42,7150,10870
2018/11/29,10875,138.2,131.5,6.9451,58.09,286420,10355.56,350752,7150,170.2,88.36,7150,10870
2018/11/30,10915,139.2,132.3,6.9436,58.33,288120,10366.67,346860,7150,170.84,88.83,7150,10915
2018/12/3,10990,141,136.5,6.8885,60.57,289070,10526,610958,7300,170.65,89.89,7380,10885
2018/12/4,10875,140.9,137.2,6.8401,61.09,292780,10430,338726,7300,169.17,90.1,7380,10915
2018/12/5,10905,141.2,136.9,6.8662,60.08,297810,10280,408394,7300,168.75,92.41,7380,10980
2018/12/6,10995,141.8,137.9,6.8837,58.79,303310,10320,394750,7300,167.52,91.94,7380,10945
2018/12/7,10965,140.9,139.6,6.8798,59.2,311550,10340,346824,7300,168.64,91.93,7380,10970
2018/12/10,11010,140.4,138.1,6.9135,59.72,319590,10410,425080,7500,167.54,91.25,7500,10965
2018/12/11,10895,143.6,136.9,6.899,58.57,319980,10300,312414,7500,166.83,90.79,7500,10885
2018/12/12,10915,147.2,139.2,6.8893,59.2,323060,10300,254292,7500,167.27,90.75,7500,10955
2018/12/13,11015,159.6,140.7,6.869,58.67,331150,10390,438526,7500,169.84,91.53,7500,11065
2018/12/14,11005,152,141.3,6.8975,59.07,332500,10440,273180,7600,169.84,91.28,7600,11010
2018/12/17,11040,150.1,144,6.9004,58.24,335800,10500,296816,7600,173.01,92.12,7600,11050
2018/12/18,11135,149,144.5,6.8927,56.08,343100,10540,472672,8160,174.17,127.75,8170,11120
2018/12/19,11055,149,144.2,6.8954,55.13,348510,10420,307608,7860,176.87,92.25,7860,11005
2018/12/20,11115,148,146.6,6.897,53.92,357530,10440,396308,7860,176.43,92.65,7860,11170
2018/12/21,11060,172.8,146.8,6.9019,52.64,363800,10430,335168,7860,177.05,92.71,7860,11020
2018/12/24,11010,213.0924094,146.8,6.8965,50.11,365720,10480,259362,7860,177.41,92.09,7860,11050
2018/12/25,10875,171,201.3327889,6.886,50.11,366970,10316.67,542448,7860,177.17,90.8,7860,10810
2018/12/26,10810,170.4,145.5,6.8821,50.11,370700,10325,200012,7860,177.17,90.8,7860,10800
2018/12/27,10940,173.6,148,6.866,52.35,378150,10562.5,350276,7860,176.32,91.74,7860,10965
2018/12/28,10995,172,148.5,6.8658,51.55,378820,10650,298196,7860,177.2,92.44,7860,10995
2019/1/2,10980,213.0924094,150,6.8518,52.14,381570,10650,164156,8500,177.85,93.63,8500,10985
2019/1/3,11115,213.0924094,153.3,6.8721,52.93,385580,10687.5,351290,8500,178.9,94.12,8500,11145
2019/1/4,11425,175.2,159.4,6.8645,55.13,385660,10925,615722,8500,178.9,96.13,8500,11540
2019/1/7,11500,177.9,157,6.8499,56.42,387860,10875,437328,8500,179.2,96.78,8500,11400
2019/1/8,11430,181.4,157.7,6.8561,56.09,392080,11050,334712,8500,177.8,98.42,8500,11435
2019/1/9,11540,186.9,159.1,6.833,58.22,400300,11137.5,366262,8500,177.45,99.28,8500,11510
2019/1/10,11375,183.3,157.8,6.7825,59.46,403630,11050,285472,8500,177.25,98.86,8500,11400
2019/1/11,11350,187.8,160.8,6.7482,60,404570,11112.5,352940,8500,177.35,98.94,8500,11315
2019/1/14,11255,213.0924094,157.9,6.7578,58.39,405760,10930,356248,8500,176.5,98.27,8500,11270
2019/1/15,11230,188,158.4,6.7544,58.24,409980,10880,276664,8500,176,97.84,8500,11205
2019/1/16,11530,191.8,158.4,6.755,59.52,410100,10970,357376,8500,175.6,97.89,8500,11500
2019/1/17,11530,190,158.5,6.7747,59.63,410190,10980,215640,8500,175.2,97.16,8500,11530
2019/1/18,11530,195,159.4,6.7706,60.9,410010,11010,377344,8500,175.7,97.36,8500,11530
2019/1/21,11690,201.3,165.5,6.7901,61.49,412270,11262.5,503752,8500,175.1,97.76,8500,11780
2019/1/22,11675,205.5,161.3,6.8103,60.66,413530,11087.5,457724,8500,175.15,97.76,8500,11595
2019/1/23,11615,202,159.6,6.7888,60.52,407540,11050,213778,8500,174.45,96.46,8500,11615
2019/1/24,11535,191,161,6.7945,60.22,408400,11062.5,278002,8500,174.65,96.41,8500,11535
2019/1/25,11510,199,160.7,6.764,60.9,411550,11087.5,304774,8500,175.1,96,8500,11480
2019/1/28,11540,196.5,158.3,6.7389,59.57,413490,11112.5,326732,8310,175,96.96,8320,11540
2019/1/29,11365,186.6,156.2,6.7309,59.71,414360,11112.5,327922,8310,174.4,96.15,8320,11355
2019/1/30,11470,183.7,157.9,6.7131,60.93,414130,11000,269156,8310,174.05,96.57,8320,11470
2019/1/31,11285,182.6,157.3,6.7055,61.19,414030,10962.5,343710,8310,173.85,96.89,8320,11210
2019/2/1,11345,185.7,157,6.7391,60.96,414010,10962.5,261816,8310,173.65,96.89,8320,11300
2019/2/11,11345,213.0924094,155.9,6.7804,61.4,415610,10975,183510,8310,173.55,97,8320,11345
2019/2/12,11380,184.7,157.2,6.781,61.88,416110,11040,464678,8310,174.1,98.11,8320,11380
2019/2/13,11475,182.2,158.9,6.7596,62.94,416000,11040,326792,8310,175.05,99.53,8320,11475
2019/2/14,11620,182.3,160.4,6.7701,64.28,417590,11080,472050,8310,174.1,100.97,8320,11680
2019/2/15,11620,179.9,159.7,6.7802,64.87,417640,11090,351912,8310,173.35,101.02,8320,11620
2019/2/18,11550,184.2,162,6.7671,66.03,418010,11150,380534,8310,173.5,102.69,8320,11590
2019/2/19,11985,191.9,165.1,6.7675,65.79,417850,11500,838516,8500,173.5,104.6,8510,12055
2019/2/20,12160,193.5,167,6.7236,65.97,417690,11662.5,643266,8500,174.9,105.34,8510,12160
2019/2/21,12160,198.1,166.1,6.7101,66.5,417690,11750,500176,8500,175.7,105.74,8510,12160
2019/2/22,12170,191.1,169.8,6.7186,66.56,417630,11737.5,380246,8500,175.5,105.2,8510,12035
2019/2/25,12275,193.9,169,6.6941,65.36,419530,12000,747714,8500,178.05,106.47,8510,12280
2019/2/26,12250,190.2,167.6,6.6961,64.08,420120,11910,534614,8650,177.95,107.41,8650,12265
2019/2/27,12250,191.8,168.3,6.6835,64.97,419960,11890,461712,8650,177.75,107.99,8650,12250
2019/2/28,12250,191.8,173,6.6868,65.28,419880,11890,378738,8650,178.4,107.88,8650,12250
2019/3/1,12405,194.9,175.9,6.7078,65.32,419830,12010,535094,8650,180.35,109.32,8650,12405
2019/3/4,12485,196.1,175.3,6.6991,64.86,419780,12070,718768,8650,181.05,113.72,8650,12195
2019/3/5,12385,195.5,174.8,6.7038,64.98,421160,11980,399008,8800,181.6,113.63,8800,12385
2019/3/6,12385,195.9,175.2,6.7106,65.04,422090,11970,361966,8800,180.9,112.84,8800,12385
2019/3/7,11805,187,172.5,6.7074,65.57,423150,11570,497478,8800,182.05,113.73,8800,11945
2019/3/8,11860,182.7,172.2,6.7269,64.78,423350,11510,435630,8800,181.15,114.15,8800,11860
2019/3/11,11835,181.3,172.3,6.7251,66.01,423610,11560,344674,8800,181.6,115.65,8800,11950
2019/3/12,11835,182,172.9,6.7114,66.3,423800,11550,319518,8800,182.5,117.82,8800,11835
2019/3/13,11835,181,171.9,6.7092,66.6,424990,11430,396276,9000,182.4,119.4,9000,11835
2019/3/14,11740,180.3,172.9,6.717,67.29,425360,11390,256480,9000,183,120.93,9000,11885
2019/3/15,11740,176,171.1,6.7117,66.91,426160,11390,478280,9000,184.95,120.69,9000,11740
2019/3/18,11700,175.8,171.9,6.7123,66.87,426610,11300,350282,9000,187.3,121.15,9000,11700
2019/3/19,11700,181.2,172.5,6.7154,67.25,427880,11330,325384,9000,188.1,121.14,9000,11700
2019/3/20,11730,176.7,172,6.6998,67.54,428230,11360,285464,9000,187.35,121.67,9000,11730
2019/3/21,11815,213.0924094,172.2,6.6877,67.78,428850,11380,241408,9000,187.35,121.84,9000,11835
2019/3/22,11815,182.7,171.3,6.706,66.67,429330,11320,339336,9000,187.9,121.91,9000,11815
2019/3/25,11815,181,166.8,6.7112,66.19,421590,11098,523448,8400,185.55,120.85,8400,11815
2019/3/26,11500,177.7,167.1,6.7129,67.03,421520,11082,281078,8400,185.9,121,8400,11500
2019/3/27,11400,177.6,167.4,6.7215,67.15,421420,10996,443902,8400,185.75,119.55,8400,11400
2019/3/28,11400,172.8,165,6.7288,66.38,422060,10780,436240,8400,185.75,119.05,8400,11400
2019/3/29,11395,173.1,165,6.7202,67.23,422150,10820,493822,8400,185.05,119.49,8400,11395
2019/4/1,11395,175.2,165.7,6.7107,68.31,423130,10850,386520,8400,185.05,119.52,8400,11395
2019/4/2,11550,176.2,166,6.7213,68.83,423070,10900,450890,8400,186.25,120.56,8400,11195
2019/4/3,11550,176.8,167.3,6.7076,69.12,422540,11020,330914,8400,187.6,122.48,8400,11550
2019/4/4,11750,180.6,167.8,6.7185,68.76,422330,11070,334908,8400,186.65,122.85,8400,11750
2019/4/8,11750,186.3,170.6,6.7203,70.33,422310,11130,292598,8400,184.85,124.44,8400,11750
2019/4/9,11750,184.3,170.1,6.7125,70.35,424600,11080,373090,8400,184.8,126.55,8400,11750
2019/4/10,11415,186.5,172.1,6.7166,70.31,424500,11040,539710,8400,185.85,126.39,8400,11585
2019/4/11,11280,184,172.6,6.7167,70.41,424470,11260,398676,8400,186.3,125.65,8400,11570
2019/4/12,11280,186.4,174.2,6.7145,70.44,424480,11220,428598,8300,185.35,124.41,8300,11280
2019/4/15,11280,186.4,173.3,6.7059,70.21,424590,11220,445764,8300,184.7,124.48,8300,11280
2019/4/16,11550,185.4,171.8,6.7073,70.11,424420,11170,480102,8300,184.7,124.59,8300,11490
2019/4/17,11445,182,171.9,6.6858,70.81,424550,11050,255252,8300,184.2,123.07,8300,11410
2019/4/18,11300,182.9,171.1,6.704,70.83,424460,10920,516344,8300,184.4,121.93,8300,11175
2019/4/19,11225,184,201.3327889,6.7034,70.83,424250,10910,225104,8300,184.4,121.93,8300,11240
2019/4/22,11300,185.8,172.2,6.7125,72.44,427990,10950,321800,8300,183.55,120.88,8300,11275
2019/4/23,11315,187.7,172.7,6.7192,73.37,414330,10940,254824,8300,183.1,119.94,8300,11295
2019/4/24,11245,187,171.4,6.7179,73.43,414610,10900,324912,8300,183.1,119.87,8300,11240
2019/4/25,11260,189.2,172,6.741,74.04,414860,10900,437504,8300,183,119.78,8300,11260
2019/4/26,11165,187.1,173.3,6.7381,72.38,415540,10860,453238,8300,182.5,120.03,8300,11025
2019/4/29,11025,213.0924094,174.7,6.735,71.07,417260,10720,300196,8300,182.5,119.56,8300,11005
2019/4/30,11165,213.0924094,176.5,6.7366,71.91,418120,10730,672302,8300,183.3,118.95,8300,11395
2019/5/6,11320,213.0924094,176,6.7666,70.23,418010,11190,326770,8300,186.7,116.59,8300,11380
2019/5/7,11540,189.6,175,6.7607,70.45,421240,11400,468982,8300,187.55,116.8,8300,11570
2019/5/8,11575,189.7,174.8,6.7716,69.88,421370,11480,400100,8300,187.5,116.32,8300,11560
2019/5/9,11500,189.4,172.2,6.8227,69.66,422270,11480,459788,8300,186.8,116.59,8300,11525
2019/5/10,11545,195,174.4,6.8118,70.66,420970,11460,597908,8300,188.05,116.91,8300,11480
2019/5/13,11500,195.9,174.5,6.8721,71.21,421770,11450,421726,8300,190.2,117.01,8300,11610
2019/5/14,11475,197.7,174.2,6.8854,70.66,421740,11250,682322,8300,190.75,117.06,8300,11310
2019/5/15,11410,199.9,174.7,6.8736,71.26,421460,11280,310540,8300,191,116.88,8300,11400
2019/5/16,11875,203,178.8,6.8821,72.61,421700,11840,870320,8300,192.3,118.31,8300,12000
2019/5/17,11930,201.8,178.1,6.9138,72.57,422190,11900,445560,8300,194.3,117.64,8300,11935
2019/5/20,11985,200.6,201.3327889,6.9141,72.47,422490,11820,750322,8300,196.65,118.1,8300,11810
2019/5/21,12015,205.4,180.4,6.9166,71.71,422170,11860,592042,8750,201.3,118.1,8750,12160
2019/5/22,11780,207,180.8,6.904,71.03,422940,11780,788162,8750,201.5,118.19,8750,11605
2019/5/23,11545,206,180.5,6.919,68.56,413220,11570,477562,8750,202.8,118.19,8750,11485
2019/5/24,11580,209,185.5,6.905,67.4,413880,11530,458228,8750,204.55,118.34,8750,11635
2019/5/27,11540,212,185.9,6.8963,67.42,414180,11460,503846,8750,206.85,119.15,8750,11545
2019/5/28,11675,217.7,186.9,6.913,68.84,413980,11560,510874,8750,206.85,119.88,8750,11680
2019/5/29,11860,218.1,188.7,6.91,67.75,413880,11760,719406,8750,206.85,118.98,8750,11975
2019/5/30,11910,216.9,189.2,6.9051,67.1,414360,11790,543750,8750,206.05,118.47,8750,11930
2019/5/31,11975,217.6,190.5,6.902,64.15,414950,11890,587856,8750,206.35,119.43,8750,11965
2019/6/3,11655,217.3,185.2,6.9097,61.61,414950,11646,629090,8750,206.3,117.85,8750,11600
2019/6/4,11630,217.1,188.2,6.913,61.63,414800,11616,355862,8750,207.4,120.29,8750,11635
2019/6/5,11785,218.6,201.3327889,6.9088,61.04,414770,11800,527486,8750,208.55,120.29,8750,11835
2019/6/6,11785,224.5,194.3,6.9161,60.88,414870,11750,1005566,8750,208.55,122.71,8750,11785
2019/6/10,12060,227.4,197.5,6.9332,63.01,414930,11980,524612,8750,216.45,122.37,8750,12215
2019/6/11,12200,230,198.2,6.9138,62.56,414840,12020,627962,8750,218.85,122.29,8750,12230
2019/6/12,11865,232,197.9,6.9167,61.01,414840,11960,627100,8750,221.85,122.91,8750,11930
2019/6/13,11865,234.5,199.9,6.922,61.51,415140,11960,504864,8750,223.35,122.35,8750,11865
2019/6/14,11865,235.6,200.4,6.9236,61.25,415140,11870,530932,8750,222.75,121.68,8750,11865
2019/6/17,11700,237,201.1,6.9254,61.6,415640,11660,489506,8750,219.2,121.35,8750,11700
2019/6/18,11670,239.5,199.4,6.9264,61.43,415420,11620,362428,8750,218.35,120.23,8750,11700
2019/6/19,11645,240.1,199.5,6.904,62.21,415380,11630,603548,8750,217.75,120.17,8750,11680
2019/6/20,11580,238.6,200.9,6.8505,63.95,415290,11600,421064,8750,218.2,119.88,8750,11625
2019/6/21,11635,240.1,203.5,6.875,65.29,415730,11590,480322,8750,217.8,120.41,8750,11620
2019/6/24,11480,232,202.3,6.8788,65.05,415630,11504,452166,8750,216.85,120.23,8750,11460
2019/6/25,11490,234.3,201.2,6.8809,64.79,402940,11490,419930,8750,217.5,121.02,8750,11510
2019/6/26,11530,233.9,199.7,6.8855,65.6,402830,11490,316430,8750,217.05,121.33,8750,11550
2019/6/27,11495,234.5,202.3,6.8768,65.61,402820,11500,350876,8750,217.85,121.79,8750,11480
2019/6/28,11240,234,202.8,6.8683,65.6,402750,11240,524632,8750,218.15,121.75,8750,11245
2019/7/1,11240,233.2,193.6,6.8444,65.71,402690,11290,426222,8750,219.1,122.32,8750,11240
2019/7/2,11050,230,192.5,6.8835,63.95,402980,11200,608432,8000,218.95,120.31,8000,11040
2019/7/3,11100,224,187.7,6.8833,62.69,403740,11170,394874,8000,218.85,120.55,8000,11100
2019/7/4,11050,228.6,187,6.8701,63.43,403740,11090,350600,8000,218.5,119.69,8000,11035
2019/7/5,11155,229.7,183.7,6.8781,63.55,403120,11090,353944,8000,218.6,120.55,8000,11160
2019/7/8,11125,231,180.7,6.879,64.72,403610,11060,600246,8000,218.9,119,8000,11125
2019/7/9,10865,230,178.7,6.8846,64.35,403760,10630,694722,8000,218.35,116.95,8000,10650
2019/7/10,10330,230.4,174.7,6.8809,66.1,404620,10560,305446,8000,218.25,116.73,8000,10330
2019/7/11,10600,230,174.4,6.8658,67.57,404650,10580,337350,8000,218.15,116.64,8000,10600
2019/7/12,10600,229.9,175,6.8783,67.36,404870,10560,338580,8000,217.95,116.57,8000,10600
2019/7/15,10475,213.0924094,175.1,6.8758,66.79,406600,10540,249270,8000,215.8,116.86,8000,10450
2019/7/16,10405,230.5,174.1,6.8772,66.13,406440,10370,381538,8000,215.8,116.33,8000,10385
2019/7/17,10430,229.8,173.1,6.8795,64.6,406140,10420,238678,8000,215.85,116.46,8000,10450
2019/7/18,10435,226.2,175.4,6.875,63.1,405650,10512,375992,8000,215.6,116.12,8000,10565
2019/7/19,10625,230,173.8,6.8765,62.93,406610,10590,338088,8000,212.7,116.11,8000,10600
2019/7/22,10530,229.2,172.3,6.8804,64.27,406610,10580,329664,7700,216.5,115.93,7700,10580
2019/7/23,10660,229.2,172.7,6.8794,63.92,401720,10640,324726,7700,217.35,116.06,7700,10640
2019/7/24,10555,229.9,173,6.8745,64.58,402090,10580,315678,7800,217.4,116.07,7800,10585
2019/7/25,10735,230,172.6,6.875,64.55,401930,10780,499630,7700,217.35,116.09,7800,10760
2019/7/26,10680,228,169.5,6.8798,64.02,405170,10720,297340,7700,217.4,115.55,7800,10710
2019/7/29,10550,227.8,162.9,6.892,63.79,407050,10670,384100,7700,217.2,114.44,7800,10535
2019/7/30,10565,225.6,160,6.8845,64.62,407750,10550,416896,7700,216.95,112.94,7800,10570
2019/7/31,10565,216.8,160,6.8855,65.53,409650,10560,399018,7700,216,112.94,7700,10570
2019/8/1,10560,206.9,151.4,6.9023,63.37,411250,10520,324652,7700,214.95,111.41,7700,10500
2019/8/2,10285,191.5,149.6,6.9416,61.55,412460,10260,485074,7700,212.85,108.89,7700,10255
2019/8/5,10165,192.8,147,7.0352,60.41,412430,10280,358820,7700,211.1,107.42,7700,10140
2019/8/6,10350,191,148.4,7.0321,59.59,412370,10270,499824,7700,206.8,107.54,7700,10355
2019/8/7,10350,193.2,148,7.0414,57.7,414070,10400,317896,7700,205.75,106.64,7700,10350
2019/8/8,10480,193,148,7.0443,57.38,413590,10484,488344,7700,204.35,106.44,7700,10515
2019/8/9,10465,193.3,201.3327889,7.052,57.88,413990,10500,529878,7700,204.65,106.84,7700,10465
2019/8/12,10315,213.0924094,201.3327889,7.0679,57.84,416660,10430,471826,7700,207.05,106.61,7700,10410
2019/8/13,10315,190,148.7,7.0669,59.34,416580,10340,359344,7700,207.05,106.61,7700,10315
2019/8/14,10315,188.9,150,7.0165,59.88,416700,10390,401198,7700,204.95,106.39,7700,10315
2019/8/15,10300,181.1,149,7.03,58.77,415230,10310,308324,7700,203.95,106.17,7700,10300
2019/8/16,10370,172.3,152.8,7.0446,59.03,415280,10310,264450,7700,203.95,106.36,7700,10370
2019/8/19,10495,172.5,152.5,7.0445,59.46,416950,10440,432758,7700,201.3,107.12,7700,10545
2019/8/20,10515,171.8,151,7.0634,59.94,417390,10410,243062,7700,199.75,107.23,7700,10495
2019/8/21,10390,167.9,150.1,7.0632,60.66,417960,10335,324766,7700,197.5,106.41,7700,10375
2019/8/22,10365,165,150.8,7.0875,60.5,419400,10342,252512,7700,197.05,106.02,7700,10385
2019/8/23,10365,156,149.2,7.0825,59.67,417110,10305,186194,7700,195.25,105.4,7700,10355
2019/8/26,10340,154.8,147.4,7.1528,59.18,416870,10370,466006,7700,195.2,104.83,7700,10440
2019/8/27,10445,156.5,148.7,7.167,58.98,416690,10432,300240,7700,193.95,104.73,7700,10460
2019/8/28,10580,156.3,146.6,7.1635,60.16,419800,10570,712854,7700,194.95,105.21,7700,10585
2019/8/29,10575,155.3,148.2,7.1514,60.24,421380,10568,293246,7700,195.25,104.17,7700,10555
2019/8/30,10625,159.2,149,7.1452,60.11,421180,10584,531128,7700,194.45,103.68,7700,10675
2019/9/2,10675,160,147.9,7.1716,58.76,421520,10634,499942,7700,195.1,104.28,7800,10660
2019/9/3,10735,160.4,149.9,7.1785,57.81,421460,10821,397834,7700,195.1,104.28,7800,10865
2019/9/4,10945,164.5,152.7,7.1538,58.97,421360,10934,628598,7700,193.95,105.95,7800,11070
2019/9/5,11060,165,153.2,7.1459,60.58,421480,11048,426320,7700,194.25,106.11,7800,11040
2019/9/6,11050,165,151.5,7.1243,60.75,422190,10968,587720,7700,194.8,106.61,7800,10920
2019/9/9,11110,166,153.5,7.1286,62,425330,11078,366376,7700,195.15,106.3,7800,11110
2019/9/10,11030,166.4,155,7.1042,62.74,427430,11054,371504,7700,195.55,106.3,7800,11045
2019/9/11,11010,164.8,154.2,7.1179,62.08,427400,11030,390050,7700,193.95,107,7700,11070
2019/9/12,11020,165.8,154.5,7.0882,60.51,427400,11040,331796,7700,193.95,106.91,7700,11030
2019/9/16,11115,213.0924094,152.6,7.064,66.43,429050,11040,357920,7800,191.7,108.54,7800,11130
2019/9/17,11205,173.5,151.1,7.0929,67.88,428820,11176,492182,7800,185.9,108.54,7800,11135
2019/9/18,11105,171,149.5,7.0879,64.57,428990,11174,361692,7800,182.4,107.39,7800,11110
2019/9/19,11100,170,146,7.0987,64.39,428140,11122,335802,7800,182.3,106.99,7800,11085
2019/9/20,11000,164,146.2,7.0901,65.3,411250,11074,370212,7800,178.55,106.71,7800,11010
2019/9/23,11135,213.0924094,146.6,7.126,64.51,409210,11190,392594,7700,177.6,107.07,7700,11030
2019/9/24,11100,167,147.4,7.1075,63.93,406680,11120,269810,7700,177.65,106.78,7700,11075
